fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2020-03-06,,,,,,,,,,,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,1,,96,1,4,.22857143,.2020202
2020-03-08,,,,,,,,,,,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,,,,,2,,117,3,2,.24285714,.33333334
2020-03-10,,,,,,,,,,,2,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,,,,,3,,111,0,5,.23076923,.30588236
2020-03-13,1,0,1,0,3,0,3,0,1,0,,,,,,1,0,1,0,3,0,3,0,0,1,0,4,4,4,0,.33333334,,.33333334,,4,0,109,5,5,.12711865,.21052632
2020-03-14,0,0,0,0,1,1,0,0,0,0,1,1,1,0,,1,0,1,0,4,1,3,0,0,1,0,5,5,5,0,0,0,,,5,0,216,7,8,.1242236,
2020-03-15,0,0,0,0,19,3,16,0,0,0,3,3,3,0,,1,0,1,0,23,4,19,0,0,1,0,8,8,8,0,0,0,0,,6,0,157,1,6,.063829787,.32692307
2020-03-16,0,0,0,0,2,0,2,0,0,0,2,2,2,0,,1,0,1,0,25,4,21,0,0,1,0,10,10,10,0,0,,0,,7,0,32,2,7,,
2020-03-17,0,0,0,0,1,0,1,0,0,0,1,1,1,0,,1,0,1,0,26,4,22,0,0,1,0,11,11,11,0,0,,0,,8,0,106,2,12,.1201923,.25925925
2020-03-18,3,0,3,0,16,0,16,0,3,0,4,4,4,0,,4,0,4,0,42,4,38,0,0,4,0,15,15,15,0,.1875,,.1875,,9,0,217,2,9,.11981567,.41249999
2020-03-19,0,0,0,0,3,2,1,0,0,0,2,2,2,0,,4,0,4,0,45,6,39,0,0,4,0,17,17,17,0,0,0,0,,10,0,318,3,10,.13664596,.3548387
2020-03-20,1,1,0,0,14,2,12,0,0,0,5,5,5,0,,5,1,4,0,59,8,51,0,0,4,0,22,22,22,0,.071428575,.5,0,,11,0,198,2,3,.18548387,.27173913
2020-03-21,0,0,0,0,11,0,11,0,0,0,3,3,3,0,,5,1,4,0,70,8,62,0,0,4,0,25,25,25,0,0,,0,,12,0,283,1,11,.16528925,.22222222
2020-03-22,3,1,2,0,5,1,4,0,2,0,3,3,3,0,,8,2,6,0,75,9,66,0,0,6,0,28,28,28,0,.60000002,1,.5,,13,0,316,2,8,.09259259,.11111111
2020-03-23,0,0,0,0,17,0,17,0,0,0,2,2,2,0,,8,2,6,0,92,9,83,0,0,6,0,30,30,30,0,0,,0,,14,0,45,5,10,,
2020-03-24,4,0,4,0,14,0,13,0,4,1,7,7,7,0,,12,2,10,0,106,9,96,0,0,10,1,37,37,37,0,.2857143,,.30769232,,15,0,129,3,13,.24324325,.22058824
2020-03-25,1,1,0,0,2,2,0,0,0,0,6,6,6,0,,13,3,10,0,108,11,96,0,0,10,1,43,43,43,0,.5,.5,,,16,0,62,2,11,.15178572,.24418604
2020-03-26,0,0,0,0,1,0,1,0,0,0,4,4,4,0,,13,3,10,0,109,11,97,0,0,10,1,47,47,47,0,0,,0,,17,0,112,0,8,.17475729,.33333334
2020-03-27,2,0,2,0,19,0,18,0,2,1,3,3,3,0,2,15,3,12,0,128,11,115,0,2,12,2,50,50,50,0,.10526316,,.11111111,,18,0,67,2,13,.08730159,.19863014
2020-03-28,16,0,16,0,30,1,29,0,16,0,1,1,1,0,,31,3,28,0,158,12,144,0,2,28,2,51,51,51,0,.53333336,0,.55172414,,19,0,26,1,11,.11235955,.32592592
2020-03-29,0,0,0,0,1,1,0,0,0,0,2,2,2,0,,31,3,28,0,159,13,144,0,2,28,2,53,53,53,0,0,0,,,20,0,76,1,8,.047619049,.17910448
2020-03-30,6,0,6,0,26,3,23,0,6,0,1,1,1,0,,37,3,34,0,185,16,167,0,2,34,2,54,54,54,0,.23076923,0,.26086956,,21,0,31,2,13,,0
2020-03-31,4,0,4,0,26,0,26,0,4,0,3,3,3,0,,41,3,38,0,211,16,193,0,2,38,2,57,57,57,0,.15384616,,.15384616,,22,0,106,1,12,.085365854,.24390244
2020-04-01,1,1,0,0,3,3,0,0,0,0,3,0,0,0,4,42,4,38,0,214,19,193,0,6,38,2,60,57,57,0,.33333334,.33333334,,,23,0,129,2,12,.27160493,.16842106
2020-04-02,7,1,6,0,16,3,12,0,6,1,2,1,1,0,,49,5,44,0,230,22,205,0,6,44,3,62,58,58,0,.4375,.33333334,.5,,24,0,75,1,7,.07692308,.35393259
2020-04-03,4,0,4,0,18,1,17,0,4,0,,,,,,53,5,48,0,248,23,222,0,6,48,3,62,58,58,0,.22222222,0,.23529412,,25,0,70,2,13,.043478262,.29281768
2020-04-04,12,8,4,0,155,147,8,0,5,0,3,2,2,0,,65,13,52,0,403,170,230,0,6,53,3,65,60,60,0,.077419356,.054421768,.5,,26,0,58,1,9,.05882353,.20975609
2020-04-05,2,0,2,0,37,20,17,0,2,0,2,1,1,0,3,67,13,54,0,440,190,247,0,9,55,3,67,61,61,0,.054054055,0,.11764706,,27,0,100,1,15,.055555556,.3123123
2020-04-06,1,1,0,0,18,11,7,0,0,0,2,1,1,0,,68,14,54,0,458,201,254,0,9,55,3,69,62,62,0,.055555556,.090909094,0,,28,0,46,2,15,0,.85714287
2020-04-07,1,1,0,0,34,30,4,0,0,0,1,1,1,0,4,69,15,54,0,492,231,258,0,13,55,3,70,63,63,0,.029411765,.033333335,0,,29,0,218,4,26,.065573767,.29122806
2020-04-08,5,3,2,0,19,9,10,0,4,0,,,,,1,74,18,56,0,511,240,268,0,14,59,3,70,63,63,0,.2631579,.33333334,.2,,30,0,205,0,12,.083333336,.28977272
2020-04-09,2,0,2,0,48,39,9,0,2,0,,,,,,76,18,58,0,559,279,277,0,14,61,3,70,63,63,0,.041666668,0,.22222222,,31,0,218,1,11,.11764706,.40823969
2020-04-10,3,3,0,0,17,17,0,0,0,0,1,0,0,0,2,79,21,58,0,576,296,277,0,16,61,3,71,63,63,0,.17647059,.17647059,,,32,0,259,1,11,.030303031,.12560387
2020-04-11,14,13,1,0,56,48,8,0,2,0,,,,,22,93,34,59,0,632,344,285,0,38,63,3,71,63,63,0,.25,.27083334,.125,,33,0,264,1,13,.056179777,.41206029
2020-04-12,0,0,0,0,7,7,0,0,0,0,,,,,,93,34,59,0,639,351,285,0,38,63,3,71,63,63,0,0,0,,,34,0,221,4,13,0,.41471571
2020-04-13,1,0,1,0,47,40,7,0,0,0,1,0,0,0,6,94,34,60,0,686,391,292,0,44,63,3,72,63,63,0,.021276595,0,.14285715,,35,0,70,1,16,.92307693,1
2020-04-14,3,1,2,0,29,21,8,0,1,0,,,,,5,97,35,62,0,715,412,300,0,49,64,3,72,63,63,0,.10344828,.047619049,.25,,36,0,266,1,10,.097560972,.83333331
2020-04-15,1,1,0,0,155,155,0,0,0,0,4,1,1,0,3,98,36,62,0,870,567,300,0,52,64,3,76,64,64,0,.0064516128,.0064516128,,,37,0,229,0,18,.12820514,.41463414
2020-04-16,8,6,2,0,426,420,6,0,2,0,1,0,0,0,7,106,42,64,0,1296,987,306,0,59,66,3,77,64,64,0,.018779343,.014285714,.33333334,,38,0,214,1,9,.16666667,.51446944
2020-04-17,11,10,1,0,374,367,7,0,1,0,4,0,0,0,6,117,52,65,0,1670,1354,313,0,65,67,3,81,64,64,0,.029411765,.027247956,.14285715,,39,0,276,0,15,.23214285,.4419643
2020-04-18,14,14,0,0,603,580,23,0,2,0,1,0,0,0,17,131,66,65,0,2273,1934,336,0,82,69,3,82,64,64,0,.023217248,.024137931,0,,40,0,466,2,20,.030303031,.53435117
2020-04-19,0,0,0,0,326,326,0,0,0,0,1,0,0,0,2,131,66,65,0,2599,2260,336,0,84,69,3,83,64,64,0,0,0,,,41,0,349,1,22,.125,.58620691
2020-04-20,18,18,0,0,694,692,2,0,4,0,4,1,1,0,1,149,84,65,0,3293,2952,338,0,85,73,3,87,65,65,0,.0259366,.02601156,0,,42,0,95,2,14,,.52910054
2020-04-21,6,6,0,0,462,451,11,0,3,0,5,0,0,0,1,155,90,65,0,3755,3403,349,0,86,76,3,92,65,65,0,.012987013,.01330377,0,,43,0,341,2,22,.20754717,.67832166
2020-04-22,23,22,1,0,466,460,5,0,5,1,6,1,1,0,3,178,112,66,0,4221,3863,354,0,89,81,4,98,66,66,0,.049356222,.047826085,.2,,44,0,312,0,17,.017857144,.5289256
2020-04-23,23,21,2,0,303,300,3,0,2,0,4,1,1,0,6,201,133,68,0,4524,4163,357,0,95,83,4,102,67,67,0,.075907588,.07,.66666669,,45,0,387,0,13,.086956523,.45945945
2020-04-24,9,8,1,0,363,327,36,0,2,0,6,0,0,0,10,210,141,69,0,4887,4490,393,0,105,85,4,108,67,67,0,.024793388,.024464833,.027777778,,46,0,364,2,11,.039215688,.45142856
2020-04-25,13,13,0,0,233,226,7,0,1,0,3,0,0,0,14,223,154,69,0,5120,4716,400,0,119,86,4,111,67,67,0,.055793993,.057522126,0,,47,0,364,0,22,0,.38245615
2020-04-26,0,0,0,0,18,11,7,0,0,0,2,1,1,0,,223,154,69,0,5138,4727,407,0,119,86,4,113,68,68,0,0,0,0,,48,0,327,0,13,.047619049,.51243782
2020-04-27,14,14,0,0,237,225,12,0,2,0,5,2,2,0,16,237,168,69,0,5375,4952,419,0,135,88,4,118,70,70,0,.059071731,.062222224,0,,49,0,108,4,17,,
2020-04-28,21,21,0,0,197,185,12,0,3,0,3,0,0,0,7,258,189,69,0,5572,5137,431,0,142,91,4,121,70,70,0,.10659899,.11351351,0,,50,0,344,1,23,.052631579,.43965518
2020-04-29,23,21,2,0,417,390,27,0,9,0,3,0,0,0,11,281,210,71,0,5989,5527,458,0,153,100,4,124,70,70,0,.055155877,.053846154,.074074075,,51,0,330,3,12,.33333334,.56621003
2020-04-30,39,39,0,0,414,403,11,0,10,0,4,0,0,0,14,320,249,71,0,6403,5930,469,0,167,110,4,128,70,70,0,.094202898,.096774191,0,,52,0,521,2,19,.032258064,.47959185
2020-05-01,5,5,0,0,93,66,27,0,1,0,8,0,0,0,4,325,254,71,0,6496,5996,496,0,171,111,4,136,70,70,0,.053763442,.075757578,0,,53,0,435,0,26,.087499999,.47651008
2020-05-02,16,16,0,0,163,160,3,0,4,0,1,1,1,0,13,341,270,71,0,6659,6156,499,0,184,115,4,137,71,71,0,.098159507,.1,0,,54,0,458,1,13,.050000001,.5714286
2020-05-03,3,3,0,0,44,44,0,0,1,0,2,1,1,0,,344,273,71,0,6703,6200,499,0,184,116,4,139,72,72,0,.06818182,.06818182,,,55,0,373,1,12,.060606062,.38636363
2020-05-04,11,10,1,0,426,405,21,0,4,0,5,2,2,0,16,355,283,72,0,7129,6605,520,0,200,120,4,144,74,74,0,.025821596,.024691358,.047619049,,56,0,229,3,11,.05882353,0
2020-05-05,29,29,0,0,609,587,22,0,4,0,7,3,3,0,22,384,312,72,0,7738,7192,542,0,222,124,4,151,77,77,0,.047619049,.049403749,0,,57,0,470,2,20,.022222223,.48993289
2020-05-06,55,51,4,0,831,820,11,0,7,0,4,2,2,0,25,439,363,76,0,8569,8012,553,0,247,131,4,155,79,79,0,.066185318,.062195122,.36363637,,58,0,396,1,13,.010989011,.54285717
2020-05-07,47,44,3,0,544,532,11,0,7,1,2,1,1,0,49,486,407,79,0,9113,8544,564,0,296,138,5,157,80,80,0,.086397059,.082706764,.27272728,,59,0,366,1,22,.017241379,.46511629
2020-05-08,47,46,1,0,647,632,15,0,8,0,0,0,0,0,9,533,453,80,0,9760,9176,579,0,305,146,5,157,80,80,0,.072642967,.072784811,.06666667,,60,0,391,0,22,.055172414,.375
2020-05-09,14,14,0,0,323,309,14,0,1,0,1,0,0,0,16,547,467,80,0,10083,9485,593,0,321,147,5,158,80,80,0,.043343652,.045307443,0,,61,0,411,3,13,.015267176,.48175183
2020-05-10,2,2,0,0,98,97,0,0,1,1,4,0,0,0,3,549,469,80,0,10181,9582,593,0,324,148,6,162,80,80,0,.020408163,.020618556,,,62,0,328,3,15,.01904762,.58823532
2020-05-11,63,63,0,0,847,832,15,0,5,0,2,0,0,0,9,612,532,80,0,11028,10414,608,0,333,153,6,164,80,80,0,.074380167,.075721152,0,,63,0,150,2,15,0,0
2020-05-12,44,43,1,0,726,696,30,0,2,0,6,3,3,0,15,656,575,81,0,11754,11110,638,0,348,155,6,170,83,83,0,.060606062,.061781608,.033333335,,64,0,460,2,11,.035242289,.53521127
2020-05-13,76,74,2,0,1145,1136,8,0,8,1,2,2,2,0,40,732,649,83,0,12899,12246,646,0,388,163,7,172,85,85,0,.066375546,.065140843,.25,,65,0,427,0,14,.0045454544,.41520467
2020-05-14,38,38,0,0,412,392,20,0,5,0,3,2,2,0,23,770,687,83,0,13311,12638,666,0,411,168,7,175,87,87,0,.09223301,.096938774,0,,66,0,434,0,17,.040540539,.47368422
2020-05-15,10,9,1,0,435,420,13,0,4,2,5,2,2,0,21,780,696,84,0,13746,13058,679,0,432,172,9,180,89,89,0,.022988506,.021428572,.07692308,,67,0,376,0,17,.075949363,.50931674
2020-05-16,16,16,0,0,347,321,26,0,1,0,4,1,1,0,7,796,712,84,0,14093,13379,705,0,439,173,9,184,90,90,0,.046109509,.049844235,0,,68,0,381,2,9,.1388889,.42073169
2020-05-17,1,1,0,0,62,62,0,0,0,0,6,2,2,0,1,797,713,84,0,14155,13441,705,0,440,173,9,190,92,92,0,.016129032,.016129032,,,69,0,364,4,19,.18181819,.49624062
2020-05-18,18,17,1,0,345,331,14,0,2,0,7,4,4,0,50,815,730,85,0,14500,13772,719,0,490,175,9,197,96,96,0,.052173913,.051359516,.071428575,,70,0,84,3,20,,
2020-05-19,53,53,0,0,922,904,17,0,3,1,2,2,2,0,34,868,783,85,0,15422,14676,736,0,524,178,10,199,98,98,0,.057483733,.058628317,0,,71,0,437,1,16,.13207547,.4852941
2020-05-20,36,35,1,0,698,683,15,0,3,0,6,1,1,0,69,904,818,86,0,16120,15359,751,0,593,181,10,205,99,99,0,.051575933,.051244508,.06666667,,72,0,362,2,15,.090909094,.46258503
2020-05-21,49,44,5,0,921,905,16,0,12,0,1,1,1,0,48,953,862,91,0,17041,16264,767,0,641,193,10,206,100,100,0,.053203039,.048618786,.3125,,73,0,352,0,18,.13235295,.54651165
2020-05-22,47,44,3,0,836,825,11,0,5,0,11,5,5,0,34,1000,906,94,0,17877,17089,778,0,675,198,10,217,105,105,0,.056220096,.053333335,.27272728,,74,0,329,0,21,.22807017,.3898305
2020-05-23,34,33,1,0,490,475,15,0,4,0,3,0,0,0,16,1034,939,95,0,18367,17564,793,0,691,202,10,220,105,105,0,.069387756,.069473684,.06666667,,75,0,373,4,20,.30645162,.51479292
2020-05-24,5,5,0,0,101,100,0,0,1,1,6,2,2,0,2,1039,944,95,0,18468,17664,793,0,693,203,11,226,107,107,0,.049504951,.050000001,,,76,0,323,0,16,.088888891,.3883495
2020-05-25,45,38,7,0,650,627,23,0,12,0,14,6,6,0,25,1084,982,102,0,19118,18291,816,0,718,215,11,240,113,113,0,.069230773,.060606062,.30434781,,77,0,133,1,20,0,.40000001
2020-05-26,32,29,3,0,723,706,17,0,4,0,7,5,5,0,67,1116,1011,105,0,19841,18997,833,0,785,219,11,247,118,118,0,.044260029,.041076489,.17647059,,78,0,440,1,16,.16949153,.43835616
2020-05-27,46,44,2,0,996,985,11,0,5,0,5,2,2,0,47,1162,1055,107,0,20837,19982,844,0,832,224,11,252,120,120,0,.046184737,.044670049,.18181819,,79,0,399,1,17,.34545454,.48022598
2020-05-28,53,53,0,0,927,926,1,0,5,0,10,3,3,0,42,1215,1108,107,0,21764,20908,845,0,874,229,11,262,123,123,0,.057173677,.05723542,0,,80,0,395,0,26,.090909094,.38607594
2020-05-29,66,62,4,0,826,804,22,0,6,0,12,11,11,0,27,1281,1170,111,0,22590,21712,867,0,901,235,11,274,134,134,0,.079903148,.077114426,.18181819,,81,0,466,2,23,.25714287,.5
2020-05-30,29,29,0,0,577,577,0,0,3,0,11,3,3,0,28,1310,1199,111,0,23167,22289,867,0,929,238,11,285,137,137,0,.050259966,.050259966,,,82,0,408,1,23,.29032257,.33333334
2020-05-31,4,4,0,0,156,156,0,0,1,0,10,9,9,0,3,1314,1203,111,0,23323,22445,867,0,932,239,11,295,146,146,0,.025641026,.025641026,,,83,0,401,1,25,.03846154,.41447368
2020-06-01,44,41,3,0,954,917,37,0,8,0,19,10,10,0,23,1358,1244,114,0,24277,23362,904,0,955,247,11,314,156,156,0,.046121594,.044711012,.081081077,,84,0,93,1,17,0,1
2020-06-02,43,38,5,0,820,803,17,0,8,0,16,10,10,0,20,1401,1282,119,0,25097,24165,921,0,975,255,11,330,166,166,0,.052439023,.047322541,.29411766,,85,0,480,5,23,.063492067,.50413221
2020-06-03,46,42,4,0,730,719,9,0,11,2,9,5,5,0,45,1447,1324,123,0,25827,24884,930,0,1020,266,13,339,171,171,0,.063013695,.058414463,.44444445,,86,0,407,9,22,.09375,.55128205
2020-06-04,67,65,2,0,1262,1252,8,0,16,2,19,11,11,0,55,1514,1389,125,0,27089,26136,938,0,1075,282,15,358,182,182,0,.053090334,.051916935,.25,,87,0,488,3,18,.12,.40211639
2020-06-05,44,38,6,0,1068,1057,10,0,9,1,10,5,5,0,63,1558,1427,131,0,28157,27193,948,0,1138,291,16,368,187,187,0,.041198503,.035950806,.60000002,,88,0,435,4,19,.09259259,.44585988
2020-06-06,77,44,33,0,875,836,39,0,34,0,16,10,10,0,30,1635,1471,164,0,29032,28029,987,0,1168,325,16,384,197,197,0,.088,.052631579,.84615386,,89,0,421,4,21,.075757578,.48101267
2020-06-07,27,14,13,0,205,191,13,0,17,1,19,16,16,0,6,1662,1485,177,0,29237,28220,1000,0,1174,342,17,403,213,213,0,.13170731,.073298432,1,,90,0,405,2,24,.26086956,.56741571
2020-06-08,47,46,1,0,1459,1453,6,0,4,0,24,10,10,0,53,1709,1531,178,0,30696,29673,1006,0,1227,346,17,427,223,223,0,.032213844,.031658638,.16666667,,91,0,96,7,25,,1
2020-06-09,109,103,6,0,1694,1678,15,0,9,1,7,2,2,0,42,1818,1634,184,0,32390,31351,1021,0,1269,355,18,434,225,225,0,.064344749,.061382599,.40000001,,92,0,442,5,27,.19298245,.61068702
2020-06-10,50,44,6,0,1419,1397,22,0,9,0,20,16,16,0,37,1868,1678,190,0,33809,32748,1043,0,1306,364,18,454,241,241,0,.035236083,.031496063,.27272728,,93,0,483,4,24,.051948052,.65384614
2020-06-11,42,40,2,0,1214,1193,20,0,10,1,10,8,8,0,57,1910,1718,192,0,35023,33941,1063,0,1363,374,19,464,249,249,0,.034596376,.03352892,.1,,94,0,495,6,23,.11764706,.53608245
2020-06-12,75,47,28,0,1610,1560,49,0,32,1,13,11,11,0,49,1985,1765,220,0,36633,35501,1112,0,1412,406,20,477,260,260,0,.04658385,.030128205,.5714286,,95,0,479,5,31,.2020202,.50655019
2020-06-13,36,28,8,0,1257,1230,25,0,12,2,17,15,15,0,36,2021,1793,228,0,37890,36731,1137,0,1448,418,22,494,275,275,0,.028639618,.022764228,.31999999,,96,0,432,8,17,.16438356,.50877196
2020-06-14,16,16,0,0,112,112,0,0,1,0,16,8,8,0,13,2037,1809,228,0,38002,36843,1137,0,1461,419,22,510,283,283,0,.14285715,.14285715,,,97,0,354,6,22,.33333334,.4236111
2020-06-15,67,63,4,0,1450,1427,21,0,10,2,22,10,10,0,41,2104,1872,232,0,39452,38270,1158,0,1502,429,24,532,293,293,0,.046206895,.044148564,.19047619,,98,0,119,7,22,,1
2020-06-16,63,57,6,0,1662,1636,25,0,11,1,12,4,4,0,101,2167,1929,238,0,41114,39906,1183,0,1603,440,25,544,297,297,0,.037906136,.034841076,.23999999,,99,0,549,12,22,.30588236,.48818898
2020-06-17,60,42,18,0,1622,1583,35,0,23,4,15,5,5,0,55,2227,1971,256,0,42736,41489,1218,0,1658,463,29,559,302,302,0,.036991369,.026531901,.51428574,,100,0,406,9,19,.12727273,.50306749
2020-06-18,44,38,6,0,1632,1606,26,0,10,0,18,6,6,0,51,2271,2009,262,0,44368,43095,1244,0,1709,473,29,577,308,308,0,.026960785,.023661271,.23076923,,101,0,445,10,16,.4054054,.49324325
2020-06-19,59,49,10,0,1480,1455,23,0,13,2,14,7,7,0,59,2330,2058,272,0,45848,44550,1267,0,1768,486,31,591,315,315,0,.039864864,.033676974,.43478259,,102,0,418,3,18,.21052632,.45945945
2020-06-20,65,36,29,0,1237,1195,42,0,33,0,19,12,12,0,78,2395,2094,301,0,47085,45745,1309,0,1846,519,31,610,327,327,0,.052546483,.030125523,.69047618,,103,0,429,11,19,,0
2020-06-21,6,6,0,0,256,256,0,0,0,0,23,11,11,0,27,2401,2100,301,0,47341,46001,1309,0,1873,519,31,633,338,338,0,.0234375,.0234375,,,104,0,381,8,16,.32692307,.52261305
2020-06-22,68,68,0,0,1523,1509,14,0,3,0,16,11,11,0,73,2469,2168,301,0,48864,47510,1323,0,1946,522,31,649,349,349,0,.044648718,.045062955,0,,105,0,128,10,24,,.5
