fecha,positivoACOMAYO,positivo_rapidaACOMAYO,positivo_molecularACOMAYO,muestraACOMAYO,muestra_rapidaACOMAYO,muestra_molecularACOMAYO,sintomaticosACOMAYO,defuncionesACOMAYO,inicioACOMAYO,inicio_molecularACOMAYO,inicio_rapidaACOMAYO,recuperadoACOMAYO,posiACOMAYO,posi_rapidaACOMAYO,posi_molecularACOMAYO,positivoANTA,positivo_rapidaANTA,positivo_molecularANTA,muestraANTA,muestra_rapidaANTA,muestra_molecularANTA,sintomaticosANTA,defuncionesANTA,inicioANTA,inicio_molecularANTA,inicio_rapidaANTA,recuperadoANTA,posiANTA,posi_rapidaANTA,posi_molecularANTA,positivoCALCA,positivo_rapidaCALCA,positivo_molecularCALCA,muestraCALCA,muestra_rapidaCALCA,muestra_molecularCALCA,sintomaticosCALCA,defuncionesCALCA,inicioCALCA,inicio_molecularCALCA,inicio_rapidaCALCA,recuperadoCALCA,posiCALCA,posi_rapidaCALCA,posi_molecularCALCA,positivoCANAS,positivo_rapidaCANAS,positivo_molecularCANAS,muestraCANAS,muestra_rapidaCANAS,muestra_molecularCANAS,sintomaticosCANAS,defuncionesCANAS,inicioCANAS,inicio_molecularCANAS,inicio_rapidaCANAS,recuperadoCANAS,posiCANAS,posi_rapidaCANAS,posi_molecularCANAS,positivoCANCHIS,positivo_rapidaCANCHIS,positivo_molecularCANCHIS,muestraCANCHIS,muestra_rapidaCANCHIS,muestra_molecularCANCHIS,sintomaticosCANCHIS,defuncionesCANCHIS,inicioCANCHIS,inicio_molecularCANCHIS,inicio_rapidaCANCHIS,recuperadoCANCHIS,posiCANCHIS,posi_rapidaCANCHIS,posi_molecularCANCHIS,positivoCHUMBIVILCAS,positivo_rapidaCHUMBIVILCAS,positivo_molecularCHUMBIVILCAS,muestraCHUMBIVILCAS,muestra_rapidaCHUMBIVILCAS,muestra_molecularCHUMBIVILCAS,sintomaticosCHUMBIVILCAS,defuncionesCHUMBIVILCAS,inicioCHUMBIVILCAS,inicio_molecularCHUMBIVILCAS,inicio_rapidaCHUMBIVILCAS,recuperadoCHUMBIVILCAS,posiCHUMBIVILCAS,posi_rapidaCHUMBIVILCAS,posi_molecularCHUMBIVILCAS,positivoCUSCO,positivo_rapidaCUSCO,positivo_molecularCUSCO,muestraCUSCO,muestra_rapidaCUSCO,muestra_molecularCUSCO,sintomaticosCUSCO,defuncionesCUSCO,inicioCUSCO,inicio_molecularCUSCO,inicio_rapidaCUSCO,recuperadoCUSCO,posiCUSCO,posi_rapidaCUSCO,posi_molecularCUSCO,positivoESPINAR,positivo_rapidaESPINAR,positivo_molecularESPINAR,muestraESPINAR,muestra_rapidaESPINAR,muestra_molecularESPINAR,sintomaticosESPINAR,defuncionesESPINAR,inicioESPINAR,inicio_molecularESPINAR,inicio_rapidaESPINAR,recuperadoESPINAR,posiESPINAR,posi_rapidaESPINAR,posi_molecularESPINAR,positivoLACONVENCION,positivo_rapidaLACONVENCION,positivo_molecularLACONVENCION,muestraLACONVENCION,muestra_rapidaLACONVENCION,muestra_molecularLACONVENCION,sintomaticosLACONVENCION,defuncionesLACONVENCION,inicioLACONVENCION,inicio_molecularLACONVENCION,inicio_rapidaLACONVENCION,recuperadoLACONVENCION,posiLACONVENCION,posi_rapidaLACONVENCION,posi_molecularLACONVENCION,positivoOTRO,positivo_rapidaOTRO,positivo_molecularOTRO,muestraOTRO,muestra_rapidaOTRO,muestra_molecularOTRO,sintomaticosOTRO,defuncionesOTRO,inicioOTRO,inicio_molecularOTRO,inicio_rapidaOTRO,recuperadoOTRO,posiOTRO,posi_rapidaOTRO,posi_molecularOTRO,positivoPARURO,positivo_rapidaPARURO,positivo_molecularPARURO,muestraPARURO,muestra_rapidaPARURO,muestra_molecularPARURO,sintomaticosPARURO,defuncionesPARURO,inicioPARURO,inicio_molecularPARURO,inicio_rapidaPARURO,recuperadoPARURO,posiPARURO,posi_rapidaPARURO,posi_molecularPARURO,positivoPAUCARTAMBO,positivo_rapidaPAUCARTAMBO,positivo_molecularPAUCARTAMBO,muestraPAUCARTAMBO,muestra_rapidaPAUCARTAMBO,muestra_molecularPAUCARTAMBO,sintomaticosPAUCARTAMBO,defuncionesPAUCARTAMBO,inicioPAUCARTAMBO,inicio_molecularPAUCARTAMBO,inicio_rapidaPAUCARTAMBO,recuperadoPAUCARTAMBO,posiPAUCARTAMBO,posi_rapidaPAUCARTAMBO,posi_molecularPAUCARTAMBO,positivoQUISPICANCHI,positivo_rapidaQUISPICANCHI,positivo_molecularQUISPICANCHI,muestraQUISPICANCHI,muestra_rapidaQUISPICANCHI,muestra_molecularQUISPICANCHI,sintomaticosQUISPICANCHI,defuncionesQUISPICANCHI,inicioQUISPICANCHI,inicio_molecularQUISPICANCHI,inicio_rapidaQUISPICANCHI,recuperadoQUISPICANCHI,posiQUISPICANCHI,posi_rapidaQUISPICANCHI,posi_molecularQUISPICANCHI,positivoURUBAMBA,positivo_rapidaURUBAMBA,positivo_molecularURUBAMBA,muestraURUBAMBA,muestra_rapidaURUBAMBA,muestra_molecularURUBAMBA,sintomaticosURUBAMBA,defuncionesURUBAMBA,inicioURUBAMBA,inicio_molecularURUBAMBA,inicio_rapidaURUBAMBA,recuperadoURUBAMBA,posiURUBAMBA,posi_rapidaURUBAMBA,posi_molecularURUBAMBA
2020-11-24,1,1,0,15,0,0,0,0,,,,,.06666667,,,1,1,0,28,0,0,0,0,,,,3,.035714287,,,6,5,1,32,0,1,1,0,0,0,0,3,.1875,,1,1,1,0,10,0,0,0,0,,,,,.1,,,9,9,0,76,0,1,0,0,0,0,0,13,.11842106,,0,2,2,0,30,0,0,0,0,,,,3,.06666667,,,117,116,1,985,0,39,7,0,6,4,4,81,.11878172,,.025641026,20,20,0,234,0,0,0,0,,,,13,.085470088,,,18,17,1,182,0,16,7,0,2,2,2,19,.0989011,,.0625,15,15,0,83,0,0,1,0,,,,19,.18072289,,,0,0,0,33,0,0,0,0,,,,,0,,,1,1,0,17,0,1,0,0,,,,1,.05882353,,0,6,4,2,50,0,3,0,1,0,0,0,2,.12,,.66666669,3,3,0,36,0,0,0,0,1,1,1,16,.083333336,,
2020-11-25,0,0,0,10,0,0,0,0,0,0,0,1,0,,,3,3,0,29,0,0,0,0,,,,7,.10344828,,,1,1,0,69,0,0,0,0,,,,4,.014492754,,,1,1,0,10,0,0,0,0,,,,1,.1,,,8,8,0,37,0,1,0,0,0,0,0,7,.21621622,,0,2,2,0,43,0,0,0,0,3,0,0,3,.046511628,,,98,90,8,756,0,66,11,2,3,3,3,66,.12962963,,.12121212,8,8,0,111,0,0,0,0,,,,10,.072072074,,,13,12,1,220,0,3,2,0,0,0,0,14,.059090909,,.33333334,4,4,0,24,0,0,1,0,,,,20,.16666667,,,2,2,0,17,0,0,0,0,,,,1,.11764706,,,26,26,0,81,0,0,0,0,,,,2,.32098764,,,19,19,0,43,0,0,0,0,1,1,1,4,.44186047,,,6,6,0,47,0,0,0,0,0,0,0,8,.12765957,,
2020-11-26,0,0,0,9,0,0,0,0,,,,4,0,,,2,2,0,39,0,0,0,0,0,0,0,,.051282052,,,2,1,1,54,0,2,1,0,,,,2,.037037037,,.5,0,0,0,8,0,0,0,0,0,0,0,2,0,,,8,8,0,67,0,0,0,0,0,0,0,4,.11940298,,,4,4,0,17,0,0,0,0,,,,1,.23529412,,,80,70,10,1036,0,53,16,2,1,1,1,69,.077220075,,.18867925,10,10,0,93,0,0,0,0,1,0,0,8,.10752688,,,9,8,1,85,0,1,2,0,3,1,1,14,.10588235,,1,1,1,0,18,0,0,0,0,2,0,0,18,.055555556,,,0,0,0,10,0,0,0,0,,,,2,0,,,21,21,0,100,0,0,0,0,0,0,0,,.20999999,,,3,3,0,50,0,4,0,0,0,0,0,5,.059999999,,0,5,4,1,37,0,1,1,0,0,0,0,2,.13513513,,1
2020-11-27,0,0,0,7,0,0,0,0,0,0,0,2,0,,,2,2,0,101,0,1,0,0,,,,1,.01980198,,0,4,4,0,26,0,0,0,0,1,1,1,2,.15384616,,,2,2,0,16,0,0,0,0,,,,1,.125,,,5,5,0,53,0,3,0,0,,,,8,.094339624,,0,1,1,0,29,0,0,0,0,2,0,0,3,.034482758,,,102,91,11,832,0,36,16,0,6,5,5,87,.12259615,,.30555555,5,5,0,100,0,0,0,0,,,,8,.050000001,,,14,8,6,118,0,25,7,0,2,1,1,13,.11864407,,.23999999,9,9,0,49,0,0,1,0,1,0,0,16,.18367347,,,1,0,1,8,0,1,1,0,,,,,.125,,1,16,16,0,107,0,0,1,0,,,,2,.14953271,,,9,7,2,37,0,3,3,0,0,0,0,3,.24324325,,.66666669,104,103,1,571,0,1,1,0,,,,2,.1821366,,1
2020-11-28,1,1,0,8,0,0,0,0,,,,1,.125,,,5,5,0,45,0,1,0,0,,,,1,.11111111,,0,1,1,0,17,0,0,0,0,0,0,0,2,.05882353,,,1,1,0,37,0,0,1,0,,,,2,.027027028,,,4,4,0,46,0,4,0,0,0,0,0,7,.086956523,,0,4,4,0,39,0,0,2,0,2,0,0,2,.1025641,,,181,178,3,1365,0,33,5,0,8,8,8,65,.13260074,,.090909094,5,5,0,66,0,0,0,0,,,,6,.075757578,,,18,17,1,120,0,8,1,0,3,1,1,17,.15000001,,.125,7,7,0,36,0,0,1,0,,,,8,.19444445,,,2,2,0,15,0,0,0,0,0,0,0,,.13333334,,,0,0,0,12,0,0,0,0,,,,1,0,,,7,7,0,58,0,4,1,0,0,0,0,3,.12068965,,0,38,38,0,151,0,0,0,0,0,0,0,7,.25165564,,
2020-11-29,0,0,0,1,0,0,0,0,,,,,0,,,3,3,0,5,0,0,0,0,0,0,0,1,.60000002,,,0,0,0,4,0,0,0,0,,,,,0,,,0,0,0,3,0,0,0,0,,,,,0,,,3,3,0,18,0,0,0,1,1,0,0,4,.16666667,,,0,0,0,8,0,0,0,0,,,,4,0,,,10,10,0,150,0,2,2,1,4,1,1,51,.06666667,,0,1,1,0,23,0,0,0,0,0,0,0,2,.043478262,,,4,4,0,52,0,0,3,0,6,6,6,11,.07692308,,,2,2,0,12,0,0,1,0,,,,13,.16666667,,,0,0,0,1,0,0,0,0,,,,1,0,,,0,0,0,2,0,0,0,0,,,,,0,,,1,1,0,19,0,0,0,0,0,0,0,2,.052631579,,,3,3,0,13,0,0,2,0,0,0,0,1,.23076923,,
2020-11-30,1,1,0,24,0,0,0,0,,,,,.041666668,,,3,3,0,31,0,1,0,0,0,0,0,5,.096774191,,0,3,3,0,32,0,3,0,0,0,0,0,1,.09375,,0,2,2,0,19,0,0,1,0,,,,1,.10526316,,,10,10,0,58,0,1,1,0,1,0,0,11,.1724138,,0,5,5,0,58,0,0,0,0,,,,3,.086206898,,,74,69,5,668,0,43,10,0,7,6,6,87,.11077844,,.11627907,14,14,0,155,0,0,1,0,,,,8,.090322584,,,19,15,4,186,0,9,5,0,4,3,3,14,.10215054,,.44444445,3,3,0,23,0,0,0,0,0,0,0,21,.13043478,,,0,0,0,52,0,1,0,0,,,,,0,,0,3,3,0,33,0,0,0,0,1,0,0,2,.090909094,,,20,20,0,94,0,2,0,0,0,0,0,6,.21276596,,0,4,3,1,57,0,2,1,0,1,0,0,5,.070175439,,.5
2020-12-01,1,1,0,6,0,0,0,0,,,,1,.16666667,,,5,5,0,37,0,1,0,0,0,0,0,2,.13513513,,0,3,2,1,29,0,1,1,0,0,0,0,5,.10344828,,1,0,0,0,16,0,0,0,0,,,,1,0,,,3,3,0,61,0,0,0,0,2,0,0,10,.049180329,,,1,1,0,48,0,0,1,0,,,,1,.020833334,,,73,61,12,732,0,37,17,0,9,5,5,124,.099726774,,.32432431,6,6,0,141,0,0,1,0,0,0,0,17,.04255319,,,23,17,6,136,0,12,6,0,9,3,3,14,.16911764,,.5,7,7,0,35,0,0,1,0,1,0,0,17,.2,,,4,4,0,18,0,1,0,0,0,0,0,,.22222222,,0,0,0,0,12,0,0,0,0,0,0,0,,0,,,5,5,0,82,0,6,0,0,0,0,0,3,.060975611,,0,5,5,0,47,0,2,0,0,,,,3,.10638298,,0
2020-12-02,1,1,0,15,0,0,0,0,,,,,.06666667,,,5,5,0,54,0,1,0,0,0,0,0,3,.09259259,,0,1,1,0,43,0,1,0,0,0,0,0,1,.023255814,,0,1,1,0,18,0,0,0,0,0,0,0,2,.055555556,,,2,2,0,67,0,0,0,0,0,0,0,8,.029850746,,,7,7,0,42,0,0,4,0,,,,5,.16666667,,,77,74,3,964,0,31,5,3,2,2,2,106,.079875521,,.096774191,6,6,0,97,0,0,1,0,,,,7,.06185567,,,25,25,0,133,0,3,2,1,2,1,1,19,.18796992,,0,8,8,0,34,0,0,0,0,,,,5,.23529412,,,0,0,0,9,0,0,0,0,,,,3,0,,,0,0,0,8,0,0,0,0,,,,22,0,,,0,0,0,47,0,1,0,0,,,,15,0,,0,1,1,0,34,0,1,0,0,,,,5,.029411765,,0
2020-12-03,0,0,0,15,0,0,0,0,,,,,0,,,3,3,0,22,0,0,0,0,,,,2,.13636364,,,2,2,0,25,0,1,0,0,1,0,0,,.079999998,,0,4,4,0,84,0,0,0,0,,,,1,.047619049,,,1,1,0,55,0,0,0,0,2,1,1,5,.018181818,,,1,1,0,21,0,1,0,0,1,0,0,3,.047619049,,0,59,50,9,682,0,36,14,0,3,3,3,72,.086510263,,.25,6,6,0,95,0,0,0,0,,,,10,.063157894,,,13,13,0,112,0,1,3,0,1,0,0,13,.11607143,,0,4,4,0,16,0,0,0,0,0,0,0,4,.25,,,0,0,0,10,0,1,0,0,,,,,0,,0,0,0,0,13,0,0,0,0,1,0,0,19,0,,,3,2,1,30,0,1,1,1,1,0,0,2,.1,,1,2,2,0,28,0,0,1,0,,,,5,.071428575,,
2020-12-04,0,0,0,9,0,0,0,0,,,,,0,,,8,8,0,28,0,0,1,0,0,0,0,1,.2857143,,,0,0,0,26,0,0,0,2,0,0,0,9,0,,,0,0,0,11,0,1,0,0,,,,3,0,,0,7,7,0,52,0,2,0,0,,,,4,.13461539,,0,3,3,0,27,0,0,2,0,1,0,0,,.11111111,,,79,73,6,836,0,41,10,0,5,3,3,96,.094497606,,.14634146,5,5,0,70,0,0,0,0,,,,4,.071428575,,,22,10,12,124,0,18,16,1,3,0,0,12,.17741935,,.66666669,6,6,0,33,0,0,1,0,0,0,0,11,.18181819,,,0,0,0,19,0,1,0,0,,,,,0,,0,15,15,0,65,0,0,0,0,0,0,0,14,.23076923,,,4,4,0,22,0,0,1,0,1,0,0,6,.18181819,,,3,3,0,74,0,0,0,0,0,0,0,99,.040540539,,
2020-12-05,1,1,0,7,0,0,0,0,,,,1,.14285715,,,5,5,0,34,0,2,0,0,,,,3,.14705883,,0,3,2,1,37,0,3,0,0,0,0,0,4,.081081077,,.33333334,1,1,0,8,0,0,0,0,,,,1,.125,,,7,7,0,39,0,1,0,0,0,0,0,5,.17948718,,0,2,2,0,39,0,0,2,0,2,0,0,5,.051282052,,,77,76,1,700,0,44,3,1,7,5,5,160,.11,,.022727273,2,2,0,53,0,0,0,0,,,,5,.03773585,,,7,7,0,98,0,3,3,0,5,0,0,18,.071428575,,0,4,4,0,35,0,0,0,0,0,0,0,9,.11428571,,,0,0,0,12,0,1,0,0,,,,2,0,,0,0,0,0,14,0,0,0,0,,,,,0,,,3,3,0,40,0,1,1,1,,,,7,.075000003,,0,5,5,0,24,0,1,0,0,1,0,0,36,.20833333,,0
2020-12-06,0,0,0,4,0,0,0,0,,,,,0,,,0,0,0,3,0,0,0,0,0,0,0,2,0,,,0,0,0,6,0,0,0,0,,,,,0,,,0,0,0,2,0,0,0,0,,,,,0,,,2,2,0,25,0,0,0,0,0,0,0,3,.079999998,,,1,1,0,6,0,0,0,0,1,0,0,1,.16666667,,,9,9,0,105,0,1,0,0,1,0,0,12,.085714288,,0,1,1,0,20,0,0,0,0,,,,2,.050000001,,,14,14,0,66,0,0,0,0,2,1,1,10,.21212122,,,5,5,0,22,0,0,2,0,1,0,0,3,.22727273,,,1,1,0,7,0,0,0,0,,,,,.14285715,,,0,0,0,6,0,0,0,0,0,0,0,,0,,,0,0,0,8,0,0,0,0,1,0,0,1,0,,,4,4,0,7,0,0,0,0,,,,1,.5714286,,
2020-12-07,0,0,0,6,0,0,0,0,,,,1,0,,,4,4,0,41,0,0,0,0,,,,4,.097560972,,,1,1,0,20,0,3,0,0,0,0,0,3,.050000001,,0,1,1,0,7,0,1,0,0,,,,2,.14285715,,0,7,7,0,58,0,3,3,0,2,1,1,11,.12068965,,0,5,5,0,33,0,0,2,0,,,,5,.15151516,,,46,43,3,547,0,49,3,1,7,7,7,76,.084095061,,.06122449,11,11,0,104,0,0,0,0,0,0,0,11,.10576923,,,17,16,1,115,0,8,3,0,2,1,1,21,.14782609,,.125,5,5,0,30,0,0,1,0,0,0,0,6,.16666667,,,0,0,0,6,0,1,0,0,0,0,0,,0,,0,2,2,0,17,0,0,1,0,0,0,0,3,.11764706,,,5,5,0,28,0,4,0,0,1,0,0,10,.17857143,,0,7,7,0,41,0,0,1,0,0,0,0,4,.17073171,,
2020-12-08,4,4,0,41,0,0,0,0,,,,1,.097560972,,,2,2,0,18,0,1,0,0,0,0,0,4,.11111111,,0,0,0,0,15,0,0,0,0,1,1,1,3,0,,,0,0,0,4,0,0,0,0,,,,,0,,,6,6,0,34,0,1,0,0,2,2,2,4,.17647059,,0,1,1,0,24,0,0,0,0,,,,1,.041666668,,,32,26,6,385,0,64,8,1,2,2,2,57,.083116882,,.09375,7,7,0,81,0,0,0,0,0,0,0,9,.086419754,,,12,12,0,109,0,6,1,0,4,2,2,18,.11009175,,0,1,1,0,10,0,0,0,0,0,0,0,7,.1,,,0,0,0,10,0,0,0,0,,,,4,0,,,1,1,0,15,0,0,0,0,0,0,0,1,.06666667,,,3,3,0,31,0,0,1,0,,,,7,.096774191,,,4,4,0,23,0,1,0,0,0,0,0,3,.17391305,,0
2020-12-09,1,1,0,8,0,0,0,0,,,,1,.125,,,2,2,0,44,0,4,0,0,0,0,0,5,.045454547,,0,0,0,0,37,0,1,0,0,,,,1,0,,0,1,1,0,10,0,0,0,0,,,,,.1,,,11,11,0,76,0,2,2,0,0,0,0,2,.14473684,,0,2,2,0,19,0,0,2,0,2,2,2,5,.10526316,,,66,63,3,760,0,20,4,2,4,3,3,77,.086842105,,.15000001,8,8,0,101,0,0,0,0,,,,7,.07920792,,,20,20,0,231,0,0,2,0,1,0,0,25,.08658009,,,5,5,0,27,0,0,0,0,1,0,0,9,.18518518,,,1,1,0,40,0,1,1,1,0,0,0,,.025,,0,1,1,0,26,0,0,0,0,0,0,0,4,.03846154,,,6,6,0,59,0,1,0,0,1,0,0,4,.10169491,,0,8,8,0,59,0,0,0,0,,,,2,.13559322,,
2020-12-10,0,0,0,4,0,0,0,0,,,,,0,,,2,2,0,23,0,3,0,0,0,0,0,3,.086956523,,0,0,0,0,28,0,0,0,0,0,0,0,3,0,,,0,0,0,9,0,0,0,0,,,,3,0,,,8,7,1,45,0,1,1,0,1,0,0,4,.17777778,,1,0,0,0,29,0,0,0,0,1,0,0,3,0,,,60,56,4,707,0,39,8,2,11,10,10,66,.08486563,,.1025641,2,2,0,85,0,0,0,0,0,0,0,6,.023529412,,,18,18,0,134,0,10,4,0,1,1,1,13,.13432837,,0,8,8,0,44,0,0,0,0,0,0,0,4,.18181819,,,1,1,0,17,0,0,0,0,0,0,0,,.05882353,,,2,2,0,34,0,0,0,0,0,0,0,2,.05882353,,,6,6,0,106,0,1,2,0,0,0,0,3,.056603774,,0,3,3,0,57,0,1,0,0,,,,3,.052631579,,0
2020-12-11,0,0,0,7,0,0,0,0,,,,,0,,,2,2,0,16,0,1,0,0,,,,9,.125,,0,2,2,0,26,0,2,0,0,,,,,.07692308,,0,0,0,0,10,0,0,0,0,,,,,0,,,6,6,0,65,0,2,0,0,2,0,0,6,.092307694,,0,3,3,0,22,0,0,2,0,1,1,1,3,.13636364,,,145,140,5,1074,0,60,10,1,5,5,5,78,.1350093,,.083333336,5,5,0,94,0,1,1,0,0,0,0,4,.05319149,,0,26,26,0,195,0,1,4,0,5,4,4,14,.13333334,,0,9,9,0,39,0,0,0,0,,,,5,.23076923,,,3,3,0,8,0,1,1,0,0,0,0,1,.375,,0,6,6,0,55,0,0,0,0,0,0,0,17,.10909091,,,6,6,0,47,0,1,0,0,,,,6,.12765957,,0,5,5,0,48,0,2,0,0,1,1,1,8,.10416666,,0
2020-12-12,0,0,0,5,0,0,0,0,,,,1,0,,,3,3,0,30,0,0,0,0,,,,6,.1,,,3,3,0,27,0,0,0,0,,,,2,.11111111,,,0,0,0,7,0,0,0,0,,,,1,0,,,10,10,0,67,0,0,2,0,1,0,0,6,.14925373,,,0,0,0,26,0,0,0,0,0,0,0,1,0,,,104,93,11,797,0,41,14,1,6,4,4,87,.13048933,,.2682927,12,12,0,75,0,0,0,0,1,1,1,,.16,,,8,7,1,75,0,5,2,0,3,1,1,7,.10666667,,.2,10,10,0,39,0,0,1,0,0,0,0,4,.25641027,,,0,0,0,7,0,0,0,0,1,1,1,,0,,,1,1,0,9,0,0,1,0,,,,,.11111111,,,3,3,0,40,0,1,0,0,1,1,1,3,.075000003,,0,5,5,0,31,0,1,0,0,,,,7,.16129032,,0
2020-12-13,0,0,0,4,0,0,0,0,,,,,0,,,0,0,0,9,0,0,0,0,0,0,0,1,0,,,1,1,0,8,0,0,0,0,0,0,0,,.125,,,0,0,0,4,0,0,0,0,0,0,0,,0,,,1,1,0,22,0,0,0,0,0,0,0,2,.045454547,,,0,0,0,7,0,0,0,0,,,,1,0,,,14,14,0,132,0,0,0,0,9,7,7,9,.10606061,,,3,3,0,25,0,0,0,0,,,,1,.12,,,9,9,0,51,0,0,4,0,3,2,2,12,.17647059,,,1,1,0,3,0,0,0,0,2,0,0,5,.33333334,,,0,0,0,6,0,0,0,0,,,,1,0,,,1,1,0,1,0,0,0,0,0,0,0,,1,,,2,2,0,8,0,0,0,0,1,0,0,,.25,,,0,0,0,11,0,0,0,0,0,0,0,6,0,,
2020-12-14,0,0,0,4,0,0,0,0,,,,,0,,,2,2,0,29,0,0,0,0,0,0,0,3,.068965517,,,1,0,1,28,0,1,1,0,1,1,1,1,.035714287,,1,0,0,0,6,0,0,0,0,0,0,0,1,0,,,6,6,0,57,0,0,1,0,,,,7,.10526316,,,1,1,0,31,0,0,0,0,2,1,1,2,.032258064,,,72,62,10,636,0,53,19,2,10,9,9,46,.11320755,,.18867925,7,7,0,111,0,0,0,0,,,,11,.063063063,,,6,6,0,124,0,3,1,1,4,2,2,21,.048387095,,0,4,4,0,23,0,0,2,0,,,,6,.17391305,,,1,1,0,13,0,2,0,0,,,,,.07692308,,0,2,2,0,16,0,1,1,0,1,0,0,2,.125,,0,4,4,0,30,0,0,1,0,,,,14,.13333334,,,2,2,0,19,0,1,0,0,1,1,1,6,.10526316,,0
2020-12-15,0,0,0,4,0,0,0,0,,,,4,0,,,3,3,0,31,0,0,0,0,0,0,0,3,.096774191,,,3,3,0,52,0,0,0,0,,,,1,.057692308,,,0,0,0,12,0,0,0,0,,,,,0,,,6,5,1,58,0,2,1,0,0,0,0,5,.10344828,,.5,2,2,0,84,0,0,0,0,2,1,1,2,.023809524,,,141,139,2,1230,0,69,17,3,15,11,11,44,.11463415,,.028985508,6,6,0,169,0,0,0,0,1,1,1,8,.035502959,,,22,21,1,217,0,14,5,0,9,6,6,20,.10138249,,.071428575,5,5,0,30,0,0,0,0,0,0,0,2,.16666667,,,2,2,0,40,0,0,0,0,,,,,.050000001,,,11,11,0,45,0,2,0,0,,,,1,.24444444,,0,8,8,0,53,0,1,1,0,1,1,1,5,.1509434,,0,8,8,0,49,0,0,0,0,0,0,0,6,.1632653,,
2020-12-16,1,1,0,8,0,0,0,0,,,,1,.125,,,5,5,0,29,0,0,0,0,0,0,0,2,.1724138,,,4,4,0,35,0,2,0,0,0,0,0,,.11428571,,0,0,0,0,13,0,0,0,0,,,,2,0,,,8,8,0,76,0,1,0,0,0,0,0,12,.10526316,,0,2,2,0,25,0,0,0,0,2,1,1,3,.079999998,,,236,230,6,1355,0,45,13,1,10,7,7,64,.17416975,,.13333334,13,13,0,79,0,0,0,0,,,,5,.16455697,,,14,14,0,114,0,3,4,1,6,4,4,21,.12280702,,0,20,20,0,52,0,0,1,0,,,,4,.38461539,,,4,4,0,48,0,0,0,0,,,,1,.083333336,,,0,0,0,8,0,0,0,0,,,,,0,,,6,6,0,43,0,1,0,0,0,0,0,6,.13953489,,0,6,6,0,50,0,0,0,0,,,,6,.12,,
2020-12-17,2,2,0,20,0,0,0,0,0,0,0,,.1,,,6,6,0,26,0,3,0,0,0,0,0,2,.23076923,,0,3,3,0,33,0,3,0,0,0,0,0,1,.090909094,,0,0,0,0,7,0,0,0,0,,,,1,0,,,4,3,1,56,0,4,1,0,,,,7,.071428575,,.25,4,3,1,26,0,1,3,1,3,3,3,,.15384616,,1,137,126,11,1221,0,68,16,0,10,10,10,64,.11220311,,.16176471,9,9,0,101,0,1,0,0,,,,2,.089108914,,0,19,12,7,155,0,21,8,1,6,6,6,13,.12258065,,.33333334,13,13,0,56,0,0,0,0,,,,5,.23214285,,,0,0,0,19,0,2,0,0,,,,,0,,0,0,0,0,15,0,1,0,0,0,0,0,1,0,,0,3,3,0,30,0,0,0,0,0,0,0,4,.1,,,0,0,0,51,0,3,0,0,,,,2,0,,0
2020-12-18,0,0,0,15,0,0,0,0,,,,,0,,,4,4,0,37,0,0,0,0,,,,2,.10810811,,,3,3,0,35,0,1,1,0,1,0,0,2,.085714288,,0,1,1,0,13,0,0,0,0,,,,,.07692308,,,5,5,0,76,0,2,1,0,0,0,0,8,.065789476,,0,2,2,0,22,0,0,1,0,4,3,3,2,.090909094,,,195,186,9,1648,0,63,14,0,8,5,5,151,.11832524,,.14285715,18,17,1,85,0,1,1,0,,,,7,.21176471,,1,10,10,0,96,0,1,1,0,4,4,4,36,.10416666,,0,30,30,0,81,0,0,1,0,0,0,0,10,.37037036,,,2,2,0,12,0,0,0,0,,,,2,.16666667,,,1,1,0,14,0,7,0,0,,,,7,.071428575,,0,7,6,1,54,0,4,1,0,0,0,0,7,.12962963,,.25,6,5,1,42,0,1,1,0,,,,5,.14285715,,1
2020-12-19,0,0,0,22,0,0,0,0,1,0,0,,0,,,4,4,0,45,0,0,0,0,,,,4,.088888891,,,6,6,0,53,0,0,0,0,0,0,0,4,.11320755,,,8,8,0,31,0,0,0,0,,,,,.25806451,,,34,34,0,206,0,0,2,0,1,0,0,11,.16504854,,,7,7,0,20,0,0,0,0,,,,1,.34999999,,,165,158,7,1202,0,28,10,0,5,5,5,98,.13727121,,.25,10,10,0,74,0,0,0,0,0,0,0,13,.13513513,,,32,31,1,354,0,3,2,0,2,1,1,7,.09039548,,.33333334,30,30,0,218,0,0,3,0,0,0,0,10,.13761468,,,0,0,0,15,0,0,0,0,,,,,0,,,3,3,0,18,0,0,0,0,,,,1,.16666667,,,10,10,0,66,0,0,0,0,1,0,0,2,.15151516,,,7,6,1,70,0,1,1,0,1,1,1,5,.1,,1
