fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2021-04-07,688,123,169,396,4254,2081,266,1890,260,17,101,42,42,56,534,113447,87107,12319,14021,726304,612295,32632,78814,107629,24021,2563,23224,12042,12042,2893,.16173014,.059106197,.63533837,.20952381,394,0,,,,,
2021-04-08,674,185,118,371,4701,2353,340,1985,224,23,116,47,47,66,483,114121,87292,12437,14392,731005,614648,32972,80799,108112,24245,2586,23340,12089,12089,2959,.14337376,.078623034,.34705883,.18690176,395,0,,,,,
2021-04-09,541,117,61,363,3927,1958,129,1818,143,22,126,50,50,74,405,114662,87409,12498,14755,734932,616606,33101,82617,108517,24388,2608,23466,12139,12139,3033,.1377642,.059754852,.4728682,.19966997,396,0,,,,,
2021-04-10,599,144,106,349,3503,1683,262,1540,196,18,128,51,51,73,358,115261,87553,12604,15104,738435,618289,33363,84157,108875,24584,2626,23594,12190,12190,3106,.17099629,.085561499,.40458015,.22662337,397,0,,,,,
2021-04-11,160,32,0,128,883,422,0,442,36,19,76,35,35,40,137,115421,87585,12604,15232,739318,618711,33363,84599,109012,24620,2645,23670,12225,12225,3146,.18120046,.075829387,,.28959277,398,0,,,,,
2021-04-12,662,169,56,437,4054,2104,134,1795,173,21,76,29,29,45,671,116083,87754,12660,15669,743372,620815,33497,86394,109683,24793,2666,23746,12254,12254,3191,.16329551,.080323197,.41791046,.24345404,399,0,,,,,
2021-04-13,599,133,47,419,3646,1756,147,1719,148,24,64,20,20,42,548,116682,87887,12707,16088,747018,622571,33644,88113,110231,24941,2690,23810,12274,12274,3233,.16428964,.075740322,.3197279,.24374637,400,0,,,,,
2021-04-14,555,137,98,320,4093,1986,282,1801,177,24,32,6,6,26,558,117237,88024,12805,16408,751111,624557,33926,89914,110789,25118,2714,23842,12280,12280,3259,.13559736,.068982877,.34751773,.17767906,401,0,,,,,
2021-04-15,531,115,75,341,3436,1631,210,1572,145,23,16,7,7,9,425,117768,88139,12880,16749,754547,626188,34136,91486,111214,25263,2737,23858,12287,12287,3268,.15454017,.07050889,.35714287,.21692112,402,0,,,,,
2021-04-16,497,80,72,345,3168,1497,203,1445,149,23,8,2,2,6,292,118265,88219,12952,17094,757715,627685,34339,92931,111506,25412,2760,23866,12289,12289,3274,.15688132,.053440213,.35467979,.23875433,403,0,,,,,
2021-04-17,398,70,50,278,2542,1247,100,1172,120,23,,,,,540,118663,88289,13002,17372,760257,628932,34439,94103,112046,25532,2783,23866,12289,12289,3274,.15656963,.056134723,.5,.23720136,404,0,,,,,
2021-04-18,47,7,0,40,292,98,0,174,12,20,,,,,164,118710,88296,13002,17412,760549,629030,34439,94277,112210,25544,2803,23866,12289,12289,3274,.1609589,.071428575,,.22988506,405,0,,,,,
2021-04-19,,,,,,,,,,,,,,,728,118710,88296,13002,17412,760549,629030,34439,94277,112938,25544,2803,23866,12289,12289,3274,,,,,406,,,,,,
2021-04-20,,,,,,,,,,,,,,,592,118710,88296,13002,17412,760549,629030,34439,94277,113530,25544,2803,23866,12289,12289,3274,,,,,407,,,,,,
2021-04-21,,,,,,,,,,,,,,,697,118710,88296,13002,17412,760549,629030,34439,94277,114227,25544,2803,23866,12289,12289,3274,,,,,408,,,,,,
2021-04-22,,,,,,,,,,,,,,,624,118710,88296,13002,17412,760549,629030,34439,94277,114851,25544,2803,23866,12289,12289,3274,,,,,409,,,,,,
2021-04-23,,,,,,,,,,,,,,,504,118710,88296,13002,17412,760549,629030,34439,94277,115355,25544,2803,23866,12289,12289,3274,,,,,410,,,,,,
2021-04-24,,,,,,,,,,,,,,,535,118710,88296,13002,17412,760549,629030,34439,94277,115890,25544,2803,23866,12289,12289,3274,,,,,411,,,,,,
2021-04-25,,,,,,,,,,,,,,,140,118710,88296,13002,17412,760549,629030,34439,94277,116030,25544,2803,23866,12289,12289,3274,,,,,412,,,,,,
2021-04-26,,,,,,,,,,,,,,,518,118710,88296,13002,17412,760549,629030,34439,94277,116548,25544,2803,23866,12289,12289,3274,,,,,413,,,,,,
2021-04-27,,,,,,,,,,,,,,,491,118710,88296,13002,17412,760549,629030,34439,94277,117039,25544,2803,23866,12289,12289,3274,,,,,414,,,,,,
2021-04-28,,,,,,,,,,,,,,,437,118710,88296,13002,17412,760549,629030,34439,94277,117476,25544,2803,23866,12289,12289,3274,,,,,415,,,,,,
2021-04-29,,,,,,,,,,,,,,,430,118710,88296,13002,17412,760549,629030,34439,94277,117906,25544,2803,23866,12289,12289,3274,,,,,416,,,,,,
2021-04-30,,,,,,,,,,,,,,,428,118710,88296,13002,17412,760549,629030,34439,94277,118334,25544,2803,23866,12289,12289,3274,,,,,417,,,,,,
2021-05-01,,,,,,,,,,,,,,,336,118710,88296,13002,17412,760549,629030,34439,94277,118670,25544,2803,23866,12289,12289,3274,,,,,418,,,,,,
2021-05-02,,,,,,,,,,,,,,,40,118710,88296,13002,17412,760549,629030,34439,94277,118710,25544,2803,23866,12289,12289,3274,,,,,419,,,,,,
,,,,,,,,,,,0,0,0,0,0,118710,88296,13002,17412,760549,629030,34439,94277,118710,25544,2803,23866,12289,12289,3274,,,,,420,,,,,,
