fecha,UCI,NOUCI,NIVELII,UCIN
2021-05-21,1,.5521472392638037,.4223107569721116,
2021-05-22,1,.5521472392638037,.4223107569721116,
2021-05-23,1,.5616224648985959,.4416666666666667,
2021-05-24,1,.5616224648985959,.4416666666666667,
2021-05-25,1,.5522620904836193,.4291666666666666,
2021-05-26,1,.5351014040561622,.4125,
2021-05-27,1,.53198127925117,.4166666666666667,
2021-05-28,1,.5117004680187207,.4,
2021-05-29,1,.5023400936037441,.4,
2021-05-30,1,.4977029096477795,.3928571428571428,0
2021-05-31,1,.4809741248097412,.3928571428571428,.7857142857142857
2021-06-01,1,.4696048632218845,.3715415019762846,.8571428571428571
2021-06-02,1,.4355828220858896,.3650793650793651,.8421052631578947
2021-06-03,1,.4355828220858896,.3650793650793651,.8421052631578947
2021-06-04,1,.4355828220858896,.3650793650793651,.8421052631578947
2021-06-05,1,.4355828220858896,.3650793650793651,.8421052631578947
2021-06-06,1,.4355828220858896,.3650793650793651,.8421052631578947
2021-06-07,1,.4301075268817204,.3107569721115538,.8947368421052632
2021-06-08,1,.423963133640553,.3107569721115538,.9473684210526315
2021-06-09,1,.3947772657450077,.2868525896414343,.631578947368421
2021-06-10,1,.3907692307692308,.272,.5263157894736842
2021-06-11,1,.3907692307692308,.272,.5263157894736842
2021-06-12,1,.3907692307692308,.272,.5263157894736842
2021-06-13,1,.3907692307692308,.272,.5263157894736842
2021-06-14,1,.36,.248,.4210526315789473
2021-06-15,1,.3630769230769231,.256,.3684210526315789
2021-06-16,1,.3707692307692308,.248,.3684210526315789
2021-06-17,1,.3538461538461539,.232,.5789473684210527
2021-06-18,1,.3461538461538461,.224,.631578947368421
2021-06-19,1,.3461538461538461,.224,.631578947368421
2021-06-20,1,.3461538461538461,.224,.631578947368421
2021-06-21,1,.3098159509202454,.2142857142857143,1
2021-06-22,1,.3082822085889571,.2142857142857143,1
2021-06-23,1,.3251533742331288,.2380952380952381,.8947368421052632
2021-06-24,1,.3251533742331288,.2380952380952381,.8947368421052632
2021-06-25,1,.303680981595092,.2261904761904762,.631578947368421
2021-06-26,1,.303680981595092,.2261904761904762,.631578947368421
2021-06-27,1,.303680981595092,.2261904761904762,.631578947368421
2021-06-28,1,.2748447204968944,.2142857142857143,1
2021-06-29,1,.2748447204968944,.2142857142857143,1
2021-06-30,1,.2686335403726708,.2103174603174603,1
2021-07-01,1,.265527950310559,.1984126984126984,1
2021-07-02,1,.2839313572542902,.2088353413654618,1
2021-07-03,1,.2839313572542902,.2088353413654618,1
2021-07-04,1,.2839313572542902,.2088353413654618,1
2021-07-05,.9743589743589743,.30625,.2016129032258064,.8947368421052632
2021-07-06,.9743589743589743,.2953125,.1935483870967742,.8947368421052632
2021-07-07,1,.2640625,.2056451612903226,.631578947368421
2021-07-08,1,.2609375,.2056451612903226,.6842105263157895
2021-07-09,1,.2625,.2056451612903226,.631578947368421
2021-07-10,1,.2625,.2056451612903226,.631578947368421
2021-07-11,1,.2625,.2056451612903226,.631578947368421
2021-07-12,1,.2625,.2056451612903226,.631578947368421
