fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2021-05-24,689,431,64,194,2084,1263,122,680,144,19,11,4,4,7,624,131048,92259,15307,23482,699960,550260,39399,106746,125924,30017,3555,28057,14539,14539,5088,.33061421,.34125099,.52459013,.28529412,441,0,,,,,
2021-05-25,735,487,106,142,2252,1452,189,600,155,11,1,0,0,1,735,131783,92746,15413,23624,702212,551712,39588,107346,126659,30172,3566,28058,14539,14539,5089,.32637656,.33539945,.56084657,.23666666,442,0,,,,,
2021-05-26,470,281,55,134,1576,855,170,536,117,15,1,0,0,1,430,132253,93027,15468,23758,703788,552567,39758,107882,127089,30289,3581,28059,14539,14539,5090,.29822335,.32865497,.32352942,.25,443,0,,,,,
2021-05-27,31,19,1,11,118,50,4,57,6,7,,,,,408,132284,93046,15469,23769,703906,552617,39762,107939,127497,30295,3588,28059,14539,14539,5090,.26271185,.38,.25,.19298245,444,0,,,,,
2021-05-28,,,,,,,,,,,,,,,461,132284,93046,15469,23769,703906,552617,39762,107939,127958,30295,3588,28059,14539,14539,5090,,,,,445,,,,,,
2021-05-29,,,,,,,,,,,,,,,580,132284,93046,15469,23769,703906,552617,39762,107939,128538,30295,3588,28059,14539,14539,5090,,,,,446,,,,,,
2021-05-30,,,,,,,,,,,,,,,115,132284,93046,15469,23769,703906,552617,39762,107939,128653,30295,3588,28059,14539,14539,5090,,,,,447,,,,,,
2021-05-31,,,,,,,,,,,,,,,769,132284,93046,15469,23769,703906,552617,39762,107939,129422,30295,3588,28059,14539,14539,5090,,,,,448,,,,,,
2021-06-01,,,,,,,,,,,,,,,754,132284,93046,15469,23769,703906,552617,39762,107939,130176,30295,3588,28059,14539,14539,5090,,,,,449,,,,,,
2021-06-02,,,,,,,,,,,,,,,558,132284,93046,15469,23769,703906,552617,39762,107939,130734,30295,3588,28059,14539,14539,5090,,,,,450,,,,,,
2021-06-03,,,,,,,,,,,,,,,264,132284,93046,15469,23769,703906,552617,39762,107939,130998,30295,3588,28059,14539,14539,5090,,,,,451,,,,,,
2021-06-04,,,,,,,,,,,,,,,249,132284,93046,15469,23769,703906,552617,39762,107939,131247,30295,3588,28059,14539,14539,5090,,,,,452,,,,,,
2021-06-05,,,,,,,,,,,,,,,218,132284,93046,15469,23769,703906,552617,39762,107939,131465,30295,3588,28059,14539,14539,5090,,,,,453,,,,,,
2021-06-06,,,,,,,,,,,,,,,67,132284,93046,15469,23769,703906,552617,39762,107939,131532,30295,3588,28059,14539,14539,5090,,,,,454,,,,,,
2021-06-07,,,,,,,,,,,,,,,275,132284,93046,15469,23769,703906,552617,39762,107939,131807,30295,3588,28059,14539,14539,5090,,,,,455,,,,,,
2021-06-08,,,,,,,,,,,,,,,261,132284,93046,15469,23769,703906,552617,39762,107939,132068,30295,3588,28059,14539,14539,5090,,,,,456,,,,,,
2021-06-09,,,,,,,,,,,,,,,203,132284,93046,15469,23769,703906,552617,39762,107939,132271,30295,3588,28059,14539,14539,5090,,,,,457,,,,,,
2021-06-10,,,,,,,,,,,,,,,13,132284,93046,15469,23769,703906,552617,39762,107939,132284,30295,3588,28059,14539,14539,5090,,,,,458,,,,,,
,,,,,,,,,,,0,0,0,0,0,132284,93046,15469,23769,703906,552617,39762,107939,132284,30295,3588,28059,14539,14539,5090,,,,,459,,,,,,
